text,label
11:27 en Cerrillos 10-2 B2 Avenida del Ferrocarril y América Indígena LINK,0.0
Dirigentes ineptos LINK LINK,0.0
"@USER Gobierno de Ineptos!!!  corruptos, asesinos y mucho más!",1.0
"@USER Debiera cerrar todo 3 semana como dicen mis colegas de otra forma esto no se detendra la ultima pandemia duro desde 1920 a 1928 la peste española confinamiento total y el estado debiera velar por el pueblo 
La pena hay puros ineptos los cuales buscan pantalla 😡",1.0
@USER No dice dejar de atender a las personas de tercera edad por atender a los inmigrantes. Solo dice que se debe atender a los inmigrantes independientemente de su condición.,0.0
@USER @USER a la izquierda o a la derecha que son quienes de ven beneficiados con la entrada de inmigrantes?,0.0
Me tienen las pelotas bien hinchadas los inmigrantes.. los odio cada día más. LINK,0.0
"@USER @USER @USER @USER Y qué?... son inmigrantes irregulares pero siguen siendo seres humanos! 
En este país en dónde se ha robado tanto, ponga sus energía en exigir esas devoluciones, UDI, FFAA y Carabineros 
Y Usted no parece chileno.",0.0
"Los médicos patriotas le hicieron llegar fichas médicas de inmigrantes ilegales que tendrían preferencia en las UCIs tomando el lugar de un chileno y que el @USER está iinvolucrado. 
 LINK",0.0
"🔴 Ojo con esto!!
Investigación de periodista Pablo Fontirroig concluye que, a lo menos 5 de cada 8 pacientes graves en UCI por COVID-19 serían inmigrantes en situación irregular en Chile (un 63% de los pacientes)
Es posible confirmar estos datos?

LINK",0.0
@USER puedes además informar cuantos enfermos son inmigrantes de menos de 1 año en Chile?,0.0
"¡🔴MENTIROSO @USER y @USER, deja de manipular, ridículo, ustedes como gobierno han tenido propuestas de @USER desde 2020!🔴

¡Cómo tan malditos estos descarados de mierda!😡

#FelizMartes #BuenMartes 
@USER @USER @USER @USER LINK",0.0
Que los pudran a los malditos 🤬 LINK,0.0
@USER @USER @USER Ese pasillo te gano dos finales seguidas y dejo a tu idolo por el suelo LINK son nada sin messi pobre y triste weon. cuando ganes algo en vida pero en vida que espero que lo entiendas en vida ok hablamos vale asi que chao noma hijo de inglaterra,0.0
@USER @USER Jajajajajajaja ok .. Saludos al Mamon . Jajajskaksjaja,0.0
"@USER @USER @USER @USER Nadie ha mencionado la palabra ""obligar"", además de ti en este hilo, dicho de otro modo, sólo tú haz interpretado que se quiere hacer eso. Sin embargo, lo que se propone es dar la oportunidad de ""quienes quieran"" puedan estudiarlo en las zonas de gran población de origen mapuche.",0.0
"@USER @USER Jajajaja...de verdad. Y acá en Temuco y La Araucania se supone que mapuche, pero...ya ven!!!",0.0
"@USER Irían a votar?
Porque si yo fuera mapuche, participaría y exigiría mis derechos",0.0
"@USER Sería interesante ver y entender el padrón electoral. Tengo serías dudas que haya una buena participación del pueblo mapuche, las poblaciones, etc.",0.0
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Verdad que los mapuches no usan electricidad! 🤔🤔🤔🤔,0.0
@USER @USER @USER Ahuevonado como si los mapuches no usaran electricidad! Deja la marihuana te hace comprar caca! 😂😂😂,0.0
"Haciendo mi tarea sobre los mapuches
Me encontré que tienen una ceremonia que tiene el uwu en su nombre ;--; LINK",0.0
Gata maraca me trajo una lagartija de regalo ... y de nocheeeee 😭😭,0.0
"@USER un tarro de leche nido por que tu papá se culio a la primera maraca, la preñó y se fue pa no criar a saco weas como vo imbesil reculiao tonto zarpao conchetumare",0.0
"@USER Cuanta ignorancia en un puro tweet, piense bien las analogias antes mijita",0.0
"Mis amigos se tratan de hacer los jóvenes y mijita, a todos los vacunaron hace semanas ya.",0.0
@USER Menso poto mijita rica,0.0
"Ese es mi muchacho, pegando más fuerte que niño mongólico LINK",0.0
"@USER El 2013 yo tiré una talla muy parecida a la de Karina hoy. Me la celebraron. Boric hizo un comentario incluyendo a Bielsa el domingo. También se la celebraron. Pero que una mujer lo haga, qué herejía!",0.0
"@USER @USER Lamento la muerte, no justifico el actuar de los delicuentes que asecinaron a Valeria.
Pero no confunda el contexto, Es diferente la muerte de una mujer por feminicidio o por un acto anormal, a una, reiteró, lamentable muerte, pero es una exposición q PDI está expuesta. ,😔",0.0
"No veo ninguna mujer pidiendo justicia por la muerte de Valeria. Yo si la exijo!!!!!!!
#JusticiaParaValeriaVivanco",0.0
"@USER Yo creo que fue CORNEJO el gran perdedor, la 6ta voto bien ✌
Y las presidenciales de seguro será Mujer 💪 @USER",0.0
"Atent@USER, al parecer la DC le pagará el favor a la derecha. Este jueves se vota el TPP11 y @USER será la candidata de las 2 derechas. La ambición de esta mujer llevará a Chile a su completa destrucción. Nunca seremos un país Libre, Soberano, con Autodeterminación.😡",0.0
@USER Hermosa mujer ❤️ bellísima,0.0
"¿Será acaso que una mujer me está coqueteando? Yo sé que solo ha visto mi foto de WhatsApp y escuchado mi voz grave por la mañana, pero HUIOOOOOONAAAAAAAAA QUÉ TSUSAAAAAAAAAAAA",0.0
"@USER @USER @USER @USER @USER @USER @USER Si te lo dije, el limite es que no ha nacido, no tiene sensaciones, no tiene una historia, no puede vivir independiente mente y la mujer embarazada decidió no continuar. Intenta lograr esas condiciones en otro escenario, no existen. Literal solo aplica en este contexto.",0.0
"@USER ?? Amigo y discurso??
Soy mujer para partir y es real",0.0
"Una pareja lesbiana demanda a un zoo por no permitirle usar un cupón de descuento dirigido a ""un hombre y una mujer"" - LINK LINK",0.0
"Una mujer intentó quemarse a lo bonzo en medio de una manifestación en las afueras del Centro de Justicia, siendo rápidamente asistida por personal policial

LINK",0.0
"@USER ¿Y tendría que ver...? Nada, por eso tampoco la Ministra de la Mujer, que es de la UDI, ha salido a condenar un hecho que corresponde a seguridad pública.",0.0
"Ayer me preguntaron si estaría con una mujer trans o un hombre trans y en realidad para mi eso da igual 🤷🏼‍♂️ obvio dije que si esa persona me hacía sentir cosas, estaría con el/ella 😌",0.0
"🔶 El empleo sigue mostrando notorias grietas y se convierte en la variable más delicada de la crisis económica.

Desde el momento más álgido de 2020 se ha recuperado uno de cada dos empleos. Estamos a medio camino y preocupa el empleo de la mujer, dice el profesor @USER LINK",0.0
@USER Ahi no le importa que el macho opresor heteropatriarcal abuse de una mujer en estado de ebriedad o drogada ( a la pobre naya le ha pasado de todo...y pobre porque es digna de compasion esa vida que lleva),0.0
"El amor en pandemia.

Le doy gracias a mi mujer, que fue lo suficientemente tonta como para decirme ""sí, acepto"". LINK",0.0
@USER @USER @USER @USER Por favor.. como piensas cambiar algo …con esa ignorancia que demuestras cada vez que te entrevistan ?.. eres realmente  una vergüenza como política.. eres Florcita Motuda en mujer 🥱🥱🥱,0.0
"Feliz cumpleaños, @USER Sos una mujer valiente, firme, honesta, inteligente y muy humana. Más de una vez salí a marchar con mi bandera por vos, para bancarte a vos. Desde el día uno de la pandemia a nuestro lado. Gracias y que Dios te proteja siempre.",0.0
"@USER @USER @USER Cierto!!! Es como el “machista opresor” donde en el 99% de los casos fue criado por una mujer.
Aquí lo mismo, es nuestra responsabilidad!",0.0
"@USER @USER @USER Siempre que un hombre descalifica a una mujer no es por discusión política en igualdad de condiciones, sino por arrogancia y machismo. Haciéndote la pobrecita vístima jamás habrá igualdad. Tienes un discurso sexista pasado de moda, que huele a rancio.",1.0
"@USER Nadie es perfecto, todos cometemos errores lo que si se  es que se ve que eres una mujer y una persona maravillosa 😊",0.0
"@USER Si la derecha política estima que hay que restablecer el ORDEN que el país ha perdido. Llama a las FFAA para que hagan lo suyo: atentar, amordazar sus compatriotas. Creo que una mujer, nos llamó hienas. Por haber votados apruebo. Intuyendo que fue alguien que votó por Piñera",0.0
"#ENVIVO Mujer sufre violento portonazo en condominio de Ñuñoa
 #24AM 

📡 Sigue la señal en vivo #24Play ➡ LINK LINK",0.0
Clairo mujer hermosa talentosa te amo con todo mi ser T.T,0.0
"Mujer sufrió ""portonazo"" mientras esperaba cierre de la reja a la salida de un edificio en Ñuñoa LINK",0.0
"@USER @USER Que lástima y que angustia ver a esa pobre mujer. No se le entiende mucho con la boca tapada, mala respiración. Las mascarillas produce hipoxia cerebral, dolor de cabeza, cansancio y desesperación. Puede hasta sufrir de hipertensión @USER",0.0
"@USER @USER A los que los caga la mujer, ni siquiera deberian pronunciar esa palabra.
Un gorreao digno..😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅",0.0
Creo que una mujer lamiendo una toalla higiénica usada no puede ser referente para nadie @USER #LaBatallaFinalMv,0.0
@USER Cierto el estereotipo de belleza es la mujer delgada el resto se martiriza...,1.0
@USER Pero que diosa mujer!,0.0
"Más que ocupar a su hija, hasta cuando se cuestiona el rol de madre de una mujer en la política? Cuando le han preguntado a Orrego por su familia? #labatallafinalmv",0.0
@USER Maravillosa mujer 😍😍😍😍❤️👍😁💋🇨🇱😍🔥🔥🔥🔥🔥🔥,0.0
"Gloria Delgado-Pritchett que personaje, que mujer 👏",0.0
"@USER @USER @USER @USER Claramente es una “ mujer “con los valores trastocados ademas de no entender el cargo de gobernador parece que cree que es dictador, pues no tendría las facultades para cambiar el nombre y hacer un memorial , un feminismo extremo, sin educacion y gravemente inculta",0.0
@USER ¿Quien dice que postura es de hombre y cual de mujer ?,0.0
"En cuanto a su imagen es su deber cuidar de su imagen, segundo, es de maricon golpear a una mujer!!! LINK",0.0
@USER @USER Ati gracias gran mujer,0.0
"“La mejor edad de una mujer comienza
cuando deja de esperar que la felicidad
llegue de la mano de cualquier hombre,
cuando ya no corre detrás de nadie,
cuando ya no se enfada por tonterías,
cuando ya no contesta a cualquier mensaje...",0.0
"@USER Voy a correr a votar,  forrest gump echa mujer",0.0
"Cuando joaco cache que Leiva le quiere levantar la mujer, se lo va a querer comer vivo #DementeMega",0.0
@USER @USER @USER Buenas tardes una consulta.Que vacuna están colocando como primera dosis a mujeres en periodo de lactancia? Gracias,0.0
La actual crisis por la #pandemia ha generado un retroceso de más de 18 años en materia de participación laboral de las #Mujeres en América Latina y el Caribe. #CEPAL  LINK,0.0
"Cada vez vamos por la vida apurados y a toda velocidad. ¡El tiempo es un tesoro! ¿Cómo escribir de manera persuasiva, rápido sin dejar a un lado lo importante? LINK #copywriter #copywriting #escribirparavender",0.0
“Al 60% de las mujeres se les vienen palabras autoagresivas cuando se miran al espejo”: Los resultados de la primera encuesta sobre autoestima política LINK,0.0
"@USER @USER De los mismos de:
Reforma tributaria procrecimiento
Aumento de parlamentarios tiene costo 0
Transantiago no costará $1 al Fisco
Hay que cambiar el sistema binominal porque 33% es igual a 67%
Paridad para favorecer a las mujeres
Ley de estacionamientos para reducir su costo
🙄🙄",1.0
Subsecretario @USER en #webinariosnórdicos sobre el impacto grave de la #pandemía la #participaciónfeminina en el #mercadolaboral. 6 meses de pandemía ha significado un retroceso de una década en participación laboral de las mujeres. Falta la #corresponsabilidad.,0.0
"Verena Schmidt de @USER compartiendo el marco jurídico sobre #igualdaddegénero - remuneración, contra la discriminación, responsabilidad familiar y más. La pandemia aumenta las brechas entre hombres y mujeres.",0.0
#VisionDigital Proyecto Moms: la plataforma que conecta a mujeres en el mercado laboral. Una startup creada para resignificar el talento de quienes buscan combinar su tiempo personal con lo laboral 👉 LINK,0.0
"Te invitamos a ser parte del Taller Energía Solar Fotovoltaica, que se realizará el próximo miércoles 16 de junio a las 18.30 a través de Webex. Evento enmarcado en el Ciclo de Talleres Técnicos para Mujeres en Carreras Tecnológicas. Conéctate aquí: LINK LINK",0.0
Simplemente yo nunca entenderé a las mujeres 🤷🏽‍♂️,1.0
"Qué horrible esa forma de agarrar a las mujeres por la cabeza para darles el beso obligatorio, qué asco de tipo. 🤮 LINK",0.0
"@USER habrá igualdad cuando el trabajo sexual sea parejo, hay más mujeres que hombres, José Patricio Carvajal Leal presidente 2022, amén y ámense",0.0
"@USER @USER @USER Oye estas cagando fuera del tiesto y te estas cagando encima.
Hay mujeres atrapadas en el cuerpo de un hombre.
Como tanta transfobia de tu parte. Que vergüenza!!",0.0
"@USER @USER Parece mentira pero son mas las mujeres que timidamente te hacen el comentario, pero quieren sexo contigo mas que el propio hombre🤔",0.0
"¿Es posible hacer el @USER a vela? Sí y hay una iniciativa que aprovecha con ello, además, de mostrar el aporte de las mujeres al mundo náutico.""

LINK",0.0
También acosan a quienes NO aceptamos sus discursos. Nos exponen en sus redes y si hacemos lo mismo se excusan con que son menores y mujeres.,0.0
#JusticiaParaValeria ..que miserables las mujeres de izquierda...@USER algun comentario ? LINK,0.0
donde esta el apoyo del resto de las mujeres..? era Policia pero es mujer igual que todas LINK,0.0
"@USER ¿Todes?...En español se dice ""todos"", incluye mujeres y hombres.",0.0
Cuando estas mujeres me agradecen queda mi corazón llenito♥️,0.0
Y que todas las mujeres en mcbo dicen LINK,0.0
@USER les gusta a las teleseries de ese canal hacer quedar a las mujeres de weonas o calientes XD y a los tipos de macho en celo 🤣🤣🤣🤣🤣🤣 prefiero ver falabella TV jajajajjajajajjajaja LINK,0.0
"@USER Fue en defensa propia, ya que el animal la había atacado. Por esta razón las mujeres no pueden defenderse, ya que si se les pasa la mano se van detenidas",0.0
A las mujeres les gusta los hombres altos !!! 🤔,0.0
@USER JAJAJAJA VISTE? voy a ver la biblia para ver si dios les decía perra a las mujeres 🤪,1.0
"@USER Ay si señora lo que diga, vaya a encarcelar mujeres por abortar mientras el socialismo sigue avanzando por moralistas dogmáticos como ud. Y su ídolo neo nazi. Asco dan!",0.0
Que vuele alto al igual que los demás funcionarios a los que el terrorismo y la delincuencia  les han arrebatado la vida en forma cobarde  y con ello también un pedacito del alma de nuestro país qué está componen en forma muy especial   esos miles de hombres y mujeres LINK,0.0
"Esto es terrible. La pandemia ha mostrado lo peor del patriarcado y del sistema neoliberal hacia las mujeres. Binomio perfecto para el abuso, la segregación y la pobreza femenina. CC:@USER  
LINK",0.0
"Llevo como 4 jornadas trabajando en unos datos sobre femicidios y los detalles están escabrosos. No es mi primera vez trabajando en temas de violencia contra mujeres, pero no deja de sorprenderme la ferocidad del patriarcado y sus mejores exponentes, los femicidas.",0.0
"@USER @USER @USER @USER que lastima. De cerca conozco a la Dra Mariana Rojas Rauco, seca en salmones.",0.0
"@USER Ella hablaba que los roles que asumen las mujeres en el mundo del marco, suele ser microtrafico que es la principal razón por la que ellas van a la cárcel. Están en la jerarquía más baja. Ese rollo le escuché y no estaba malo",0.0
Revolucionarias: El libro sobre las mujeres Rodriguistas - LINK - vía @USER,0.0
"#ODS5 Equidad de Género 📌

El COVID-19 ha borrado decenios de progreso hacia la igualdad de género,  frente a este escenario el llamado se centra en lograr la equidad en cargos de responsabilidad para las mujeres.

Para más información ➡️LINK LINK",0.0
"Las #mujeres representan el 51,7% de los 42,9 millones de personas migrantes latinoamericanas y caribeñas. Ellas migran por razones como la pobreza, falta de oportunidades, deterioro ambiental, desastres naturales, persecución y violencia de género: @USER #CEPAL. LINK",0.0
"@USER lo triste es que son muchas mujeres que soportan esto por ""los hijos"" o por el que dirán, lamentable por decir menos",0.0
Como va a pensar que Mateo estaba vivo si en el sueño tenía los ojos negros kdjdkdkdkd #DementeMega,0.0
"@USER @USER Si los sacan de la constitución política de chile, se les puede intervenir, pero también no podrían ser acusados de violacion es a los DDHH...",0.0
"El contraste + grande que puedes ver en el tenis. De un lado, uno que lo ganó todo, ex #1 del mundo, que ha sufrido multiples lesiones y a sus 34 sigue con deseos de jugar. Al otro lado un ""payaso"" que no ganó nada y que sólo por su actitud debiese ser descalificado.
#QueensAtp LINK",0.0
"@USER @USER @USER Cuando parecía que no podia ser peor, a este circo le llega otro payaso que no da risa.",0.0
"@USER WUAJAJAJAJAJAJAAJAJAJAJAJAJAJA ctm, por eso no se hace el ridículo comentando publicaciones, basta con el papel de payaso qe hacemos siempre.",0.0
"@USER @USER @USER @USER @USER Jajajaja wena po cara de puta 
Cambia esa cara de trolo payaso ajjajaua",0.0
@USER Menos mal que queda poco para que el payaso mayor y todo su séquito se vayan a,0.0
"osea para el tronco Scaloni, las llegadas de Chile fue por errores de Argentina, No por mérito de Chile???
....Payaso Scaloni, no le has ganado a Chile, bájate del pedestal de agua en que te paraste...
ahhh y déjate de Shorar LINK",0.0
Gaspar quedo como payaso #LaTorreDeMabel LINK,0.0
"@USER @USER @USER Aunque después le sigue el payaso que oues también me representa🤣
#PremiosMTVMIAW #MTVLAICONOKUNNO #MTVLACOREOKUNNO",0.0
@USER Ya te queda poco payaso 🤡🤡🤡,0.0
"@USER Que pendeja. No voté por ninguno del par de payasos, pero se agradece el triunfo del patriarcado ..",0.0
"En todos los tonos se ha exigido libertad a los presos de la revuelta, pero el sistema no cede x q si lo hace quedaría en evidencia todo el aparato represivo y a los ojos todes quedaría claro q gobierna un grupo de payasos q no saben donde viven y solo hacen lo q dicta el capital",1.0
@USER Sin Aldo que puede esperar de estos payasos.. nos quieren en su circo.. @USER @USER @USER…,0.0
@USER Que puede esperar… de los payasos…,0.0
PELEA DE PAYASOS EN VERDADES OCULTAS,0.0
@USER Cuéntale esa historia a los peruanos que no votaron...,0.0
"@USER Y  nadie le puede poner un pare. Nadie. Tiene tanto poder que es capaz de desestabilizar todo un país para beneficio de ella y perjuicio de todos los peruanos. Por favor, basta!!!",0.0
Ahora el sexo anal es exclusivo de los gays 🙃 señora a los hombres heterosexuales también les gusta meter la pichula por el culo 😂 LINK,0.0
@USER Jajajaja jajajaja sabes una vez a un amigo le picó una abeja en la punta del everest 🤭🤭🤭🤭🤭,0.0
"@USER @USER @USER Estamos claro que esa basura de orrego es una verdadera mierda, pero esta tal Oliva valió pico",0.0
"@USER Si soy tetera, ¿me deben decir tetero o tetere?, porque tengo pico. Y no se dice quicio, sino quicie. En fín, cada día soport@ men@USER a l@USER fanátic@USER del fals@ lenguaje inclusiv@ de izquierd@",1.0
@USER Las zorras le chupan el pico a los ingleses ahora 🤦‍♂️🤮,0.0
"@USER @USER Me importa MEDIO KM DE PICO LO QUE DIGA SOLABARRIETA Y TUDOR...
No tienen idea de fútbol. Sobretodo el primero",0.0
@USER Por el pico los cñi,0.0
"Salí a correr, hice la misma ruta que el sábado en la mañana y anduve como el pico, definitivamente hacer ejercicio en la mañana &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;",0.0
"Yo de verdad respondo de todo en cualquier tuit de cualquier persona. Me gusta apoyar, agregar algo, no sé. Me importa un pico si no nos conocemos (?

Pero a mis weas no las responde nadie ajajja :(((",0.0
"Argentina juega como el pico, no podían ganarnos esos wnes malos, menos mal sacamos el empate, Messi el único que vale la pena ahí",0.0
"@USER Dos veces. Una en los alrededores de La Moneda y la 2da vez, a metros de mi casa y el pako se picó porque no lo dejé tomar mi cédula y me retuvo 10 minutos sólo pa weviarme.",0.0
"Ben Hur mostró mucha habilidad, despejó en defensa, armó jugadas saliendo desde nuestras propias área chica, ganó duelos, aguantó el balón, generó jugadas y además encaró haciendo sus trucos. Hay que darle muchos más minutos. Esa jugada que la picó desde el fondo digno de Haaland",0.0
@USER Me gusta el pico pero no lo llamaría tampoco,0.0
Vidal qliao siempre patea los penales como el pico en momentos con presión,0.0
"Vidal qlo con raja wn! Le pegaste como el pico, pero menos mal fue gol! #PartyChilensisFtLaRoja",0.0
Isla está jugando como el pico. Culpo a Gala,0.0
en el nuevo chile los seleccionados de fútbol no cantan la segunda parte del himno que siempre les cortan porque pico la patria m3n,0.0
@USER @USER @USER @USER @USER @USER Además no vengas a wevear con singapurismo si los referentes de los patriotas son los kast si los mismos qlos dueños de bavaria que tratan como el pico a sus trabajadores literal los explotan y además hicieron su fortuna invirtiendo en Panamá aprovechando paraísos fiscales,0.0
"@USER No estoy d acuerdo contigo ni con Daza esta vez. Cuáles son los hitos d Orrego?. Es DC y ha estado del lado d la derecha cada vez q le tocan la puerta para negociar favores políticos. Q lástima q a Karina por ser mujer y no ""tener experiencia"" la descalifiquen así.",1.0
"@USER Y me imagino que habra marcha y cacerolazos por la muerte de esta mujer, o por ser PDI pierde su derecho a exigir justicia?",0.0
@USER Pero asegurate que traiga cierre en el poto asi mo hay que sacarselo al ir al baño,0.0
@USER También quieres tener el poto de unicornio?,0.0
@USER @USER Estoy que lo compro pa limpiarme el poto,0.0
Nunca me voy a olvidar que el pelao Acosta jugaba al tenis fútbol con los jugadores y Zamorano le pegaba patadas en el poto cero disciplina pos weon 🤣,0.0
"@USER @USER Que mierda wn, los weones son futbolistas profesionales, como si un pique asi solo lo pudiera hacer vidal wn jajajajaj que chucha😂😂
Les cuesta reconocer que el flaite qliao jugó un partido mal",0.0
"@USER @USER @USER @USER siii tambien el lloron qliao de lautaro la cagoooo wn, entero sapo y lloron el ql",0.0
"@USER Son enfermamos estos qliaos, y lo peor que no tienen idea de nada, se mandan guatazos que uno en la casa llega a ponerse rojo de vergüenza jajajajajajajaja",0.0
@USER @USER A mí no me pagaron nada ni los 60 ni los 40 estos qliaos 😡,0.0
@USER @USER olle weona de mierda acepta que perdiste weona como rechucha te lo puedo explicar que con la naya fácil no iva a llegar al poder te duela o no lo comunista no llegan al poder #NoAlComunismo,0.0
Los penales debiesen ser de Charles por la rechucha!!,0.0
@USER Tiene 5000 retrasados seguidores. Lamentable.,0.0
"El Big Ben Brereton debe ser titular el próximo partido, sino, no entiendo qué chucha tiene Lasarte en la cabeza. Palacios y Meneses fácil de sacar de la formación, Pinares no tiene a qué entrar #VamosChile #CopaAmerica2021 #BigBen",0.0
"""Ella tiene mentalidad televisiva"" pero es un ministro, y en pleno desastre sanitario hace bromas, le importa una wea la grave situación. Un imbecil en el poder. Los médicos y funcionarios no pueden más y el saco de weas se hace la linda..!! Me cago en su #BrazoDeReina",0.0
El rendimiento de Pinares en la selección es indefendible po weón. Es como que nosotros banquemos que Gabriel Suazo entre por Mena po tropa de saco weas.,0.0
@USER @USER Saco de weas son ustedes zurdos minoría. Nunca en Chile gobernarán.aji En el culo parece 🌶🌶🌶🌶🌶🌶🌶,0.0
@USER @USER Hace un año que están proponiendo weas y el Gob ineficiente no escucha saco de w e a s.,1.0
JAJAJAJA has la pega en la cancha tonto saco de weas LINK,0.0
"Linda en papel la propuesta del #colmed, pero de donde van a sacar gente para una fiscalización real? Plata para todos y de verdad sin trámites ni restricciones y que alcance para las 3 semanas? El cierre REAL de fronteras me parece PERFECTO previo aviso no entra nadie más.",0.0
"@USER Sin embargo, nuestra propuesta tiene una gran virtud. Proviene de ""condiciones reales"" de implementación en la Atención Primaria, por lo que podría ser puesta en marcha rápidamente si se quisiera. Una de esas realidades es nuestra trazabilidad de ""lapiz y papel"".",0.0
Estrategia de @USER luego de casi dos años.. solo traera mas muerte y miseria.. son entero de imbeciles!! Paso a Paso nos cuidamos de la @USER llega tarde y no SIRVE!! LINK,0.0
"Patético leer weas de Las Malvinas, del submarino,.. ajiladas de weones tontos..
Es un partido...
En 110 años les hemos ganado 1 vez.. UNA VEZ POR LOS PUNTOS..
@USER",0.0
@USER Por Talca? O porque escribí terrible mal y debería decir “valen” callampa? Djdjs.,0.0
Odio cuando me salen videos en Tik tok de los venezolanos que han deportado de chile la vaina es y que “ me deportaron y yo tenia todos mis recursos pero yo entré por pasos inhabilitados” mrk no sé si fijaron lo que dice la ley o que significa la palabra ILEGAL,0.0
"@USER Incautos se vanaglorian orgullosos de apoyar a los marxistas radicales, no comprenden porque Cubanos y Venezolanos huyen de sus países, no entienden la pobreza galopante de Argentina.  Eso pasa por permitir la adoctrinacion en colegios y universidades",0.0
"@USER Lo peor de todo es que esas personas que participan solo recrean casos criminales , estafas, aberraciones de ciudadanos estadounidenses y del mundo entero que viven en USA pero los venezolanos rebuscándose cobran su participación rayando al gentilicio por si fuera poco .",0.0
Yo amaría esos TikToks de los carajos venezolanos mostrando vainas todas sifrinas y caras si fuese verdad que el venezolano promedio puede acceder a ellas,0.0
"Hay unos Venezolanos que todos los días ""acaban de llegar de Venezuela"" y están pidiendo plata en el metro.

Lo cumbre del caso es que ""acaban de llegar"" todos los días porque esta es la segunda vez que veo a los mismos diciendo lo mismo LINK",1.0
Jajajaja en ig hay cuentas que dicen mostramos la belleza masculina en todas sus formas y solo hay weones musculosos jajajajajaja LINK,0.0
@USER Que manera de dar la cacha estos weones.,1.0
@USER Estos weones ya tienen incorporado en sus presupuestos  la plata de las AFP. Si se las quitan ¿con que harán populismo?,1.0
@USER @USER Se creen el comando jungla estos weones mal educados,0.0
"@USER @USER Tropa de weones alejados de la realidad, me gustaría ver a esos csm en un hospital",0.0
"ay, pero cómo tan WEONES! LINK",0.0
@USER @USER Con weones que no son objetivos no se discute,0.0
"@USER Tb es verdad, pero xq Santiago se puso penca con weones de regiones",0.0
"@USER Pinochet, Guzmán, Piñera y todos esos weones nos trajeron a esto y siguen venerándolos.
Las patitas.",0.0
O yo soy la reina de la mala cuea o estos weones se pusieron las pilas pero me fiscalizaron 2 veces camino a la pega 😱,0.0
"@USER @USER @USER @USER @USER @USER @USER @USER @USER Ufff no gracias, si quiere ayudar no le de material a los weones",0.0
@USER Y estos weones k han hecho??????,0.0
@USER Una voltereta 3 mortales y caen jaajjajaja los weones chistosos,0.0
"Armen la casa de puta, loco. Cómanse a Roldán!! Penal incomprobable, vamos a presionarlo, weones verdes.",0.0
"Me da risa eso si, están enojados los weones y desde hace 2 meses que vienen pidiendo un equipo B para la Copa América. No se hagan.",0.0
"@USER @USER Para ver la Eurocopa pincho internet y ahí caigo en cualquier canal del mundo
Hay weones más fomes
O no sé si es tema de ritmo o no",0.0
"@USER Cambien a esos comentaristas, weones fomes",0.0
Cosa mía o están jugando como sin ganas estos weones 🤔🤔,0.0
"No celebrenn tanto weones, porq no conocen a mi erick🛐",0.0
"#VamosLaRoja @USER cambiante a esos comentaristas por favor... Pa eso no pongan a nadie, es la misma wea... Que weones mas fomes pa transmitir..",0.0
@USER Pero a veces el lote de weones agarra a una persona y la tienen de piñata.,0.0
@USER Cuanta buena onda los weones de entregarse,0.0
"@USER @USER Con los años que estuvieron robando los weones de los  Presidentes del Colegio de profesores, deberian haber luchado por una caja particular.",0.0
@USER La propuesta de este calibre estaba hecha por el @USER desde marzo 2020 y este gobierno incompetente no ha querido escuchar y nos tiene por meses sumidos en esta cuarentena dinámica inútil. Y ahora los weones critican al @USER por la propuesta. Que gente más idiota,1.0
"@USER Mal ahí con ningunear a Acosta, pero los weones que te descalifican sintiéndose superiores por hacerlo y más encima ningunearte de vuelta, evidentemente no los hace mejores porque hacen lo mismo que tú. Gente culiá Barza.",0.0
"@USER Ja, ja, ja! 🤣.. Más solos que un cometa! Si no fuera por los encumbrados sueldos no merecidos, estarías sin weones detrás tuyo!",0.0
"@USER Jajajakaka escriben como weones, ya me imagino lo vivitos que son jajajajajaaja",0.0
@USER @USER Weones cagaos,0.0
"#DementeMega está obteniendo el liderazgo que merece simplemente por ser la mejor nocturna chilena del último tiempo!

Los que insinúan que el rating de Mega está inflado son weones o creían que La Fome de Mabel se mantendría en los 30 o 20 puntos? 🙄 

#LaTorreDeMabel LINK",0.0
@USER Ayer tenía una significancia clara Po compa y los weones bien gracias,0.0
"@USER Y con weones que vienen de un barco, nadie po'.",0.0
"@USER @USER @USER Son bien weones en vez de llegar una rivalidad sana, siguen weando aparte son pocos creativos, ni que hubiéramos ganados gracias a él con suerte jugó, no puedes pasar 5 minutos son humillante",0.0
@USER @USER La cago ...es increíble el nivel de yeta de este wn,0.0
Pueden apagar la tele los que son yetas? En una de esas lo damos vuelta. #VamosLaRoja,0.0
"@USER Vote por 100% del retiro de las Afps..
Ni un puto peso de mi plata para los Zurdos.., 😎😎😎",0.0
"@USER @USER No va a venir. Por lógica: en el 73 el 70% de los chilenos quería que Allende saliera (DC, derecha y gente apolítica), hoy, las urnas favorecen a los zurdos.",0.0
"@USER Mientras tanto, los docentes zurdos ya no hacen rondas ni cantos infantiles.  Solo saben de ideología y difundir odio. LINK",0.0
